geo,proorismos,evro_ana_taxidi,evro_ana_nyxta,taxidia_ana_katoiko,nyxtes_ana_katoiko,nyxtes_ana_taxidi,xora,kratos_melos,xora_krisis,einai_ellada,einai_ee,omada_xrwmatos,proorismos_onoma,imerominia
CY,FOR,1038.04,108.46,1.41,13.47,9.6,Κύπρος,True,True,False,False,Υπόλοιπες,Εξωτερικό,2019-01-01
CY,FOR,1048.95,73.94,0.42,6.02,14.2,Κύπρος,True,True,False,False,Υπόλοιπες,Εξωτερικό,2020-01-01
CY,FOR,989.13,84.02,0.42,4.97,11.8,Κύπρος,True,True,False,False,Υπόλοιπες,Εξωτερικό,2021-01-01
CY,FOR,1030.22,128.83,1.14,9.08,8.0,Κύπρος,True,True,False,False,Υπόλοιπες,Εξωτερικό,2022-01-01
CY,FOR,1099.62,143.04,1.5,11.52,7.7,Κύπρος,True,True,False,False,Υπόλοιπες,Εξωτερικό,2023-01-01
CY,FOR,1157.75,142.64,1.55,12.57,8.1,Κύπρος,True,True,False,False,Υπόλοιπες,Εξωτερικό,2024-01-01
CZ,FOR,403.46,56.64,0.52,3.67,7.1,Τσεχία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2012-01-01
CZ,FOR,420.61,59.12,0.5,3.59,7.1,Τσεχία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2013-01-01
CZ,FOR,387.2,56.15,0.5,3.44,6.9,Τσεχία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2014-01-01
CZ,FOR,387.14,59.96,0.52,3.33,6.5,Τσεχία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2015-01-01
CZ,FOR,425.85,61.94,0.53,3.61,6.9,Τσεχία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2016-01-01
CZ,FOR,425.63,61.19,0.59,4.11,7.0,Τσεχία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2017-01-01
CZ,FOR,455.27,69.15,0.64,4.24,6.6,Τσεχία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2018-01-01
CZ,FOR,450.52,68.69,0.63,4.16,6.6,Τσεχία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2019-01-01
CZ,FOR,382.68,59.98,0.21,1.33,6.4,Τσεχία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2020-01-01
CZ,FOR,502.66,67.25,0.29,2.2,7.5,Τσεχία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2021-01-01
CZ,FOR,527.44,79.25,0.62,4.1,6.7,Τσεχία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2022-01-01
CZ,FOR,588.63,92.31,0.68,4.35,6.4,Τσεχία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2023-01-01
CZ,FOR,633.83,96.16,0.66,4.35,6.6,Τσεχία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2024-01-01
DE,FOR,786.12,87.65,0.87,7.77,9.0,Γερμανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2012-01-01
DE,FOR,798.52,88.75,0.95,8.52,9.0,Γερμανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2013-01-01
DE,FOR,787.74,85.79,0.91,8.33,9.2,Γερμανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2014-01-01
DE,FOR,781.25,88.41,0.91,8.07,8.8,Γερμανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2015-01-01
DE,FOR,780.61,88.74,0.98,8.62,8.8,Γερμανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2016-01-01
DE,FOR,888.56,97.36,0.97,8.9,9.1,Γερμανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2017-01-01
DE,FOR,1009.9,115.08,1.17,10.28,8.8,Γερμανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2018-01-01
DE,FOR,966.56,106.94,1.08,9.78,9.0,Γερμανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2019-01-01
DE,FOR,764.35,82.97,0.4,3.68,9.2,Γερμανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2020-01-01
DE,FOR,932.3,101.6,0.55,5.0,9.2,Γερμανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2021-01-01
DE,FOR,1140.63,122.36,0.96,8.96,9.3,Γερμανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2022-01-01
DE,FOR,1154.07,129.53,1.12,10.01,8.9,Γερμανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2023-01-01
DE,FOR,1191.25,134.68,1.25,11.1,8.8,Γερμανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2024-01-01
DK,FOR,629.14,80.56,1.07,8.39,7.8,Δανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2012-01-01
DK,FOR,594.86,88.07,1.26,8.5,6.8,Δανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2013-01-01
DK,FOR,669.81,99.13,1.29,8.75,6.8,Δανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2014-01-01
DK,FOR,636.51,95.98,1.28,8.51,6.6,Δανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2015-01-01
DK,FOR,905.4,132.07,1.2,8.22,6.9,Δανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2016-01-01
DK,FOR,1307.84,184.63,1.14,8.08,7.1,Δανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2017-01-01
DK,FOR,1512.69,195.44,0.95,7.33,7.7,Δανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2018-01-01
DK,FOR,985.96,133.21,1.59,11.77,7.4,Δανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2019-01-01
DK,FOR,964.55,106.92,0.55,4.96,9.0,Δανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2020-01-01
DK,FOR,845.0,112.22,0.48,3.59,7.5,Δανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2021-01-01
DK,FOR,906.15,118.45,0.9,6.89,7.6,Δανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2022-01-01
DK,FOR,1038.32,138.44,0.97,7.27,7.5,Δανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2023-01-01
DK,FOR,707.3,100.81,1.73,12.11,7.0,Δανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2024-01-01
EE,FOR,357.35,54.64,0.69,4.5,6.5,Εσθονία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2012-01-01
EE,FOR,458.96,66.6,0.68,4.67,6.9,Εσθονία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2013-01-01
EE,FOR,432.67,65.68,0.78,5.16,6.6,Εσθονία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2014-01-01
EE,FOR,535.53,70.13,0.69,5.29,7.6,Εσθονία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2015-01-01
EE,FOR,514.23,76.78,0.7,4.67,6.7,Εσθονία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2016-01-01
EE,FOR,593.19,88.26,0.73,4.9,6.7,Εσθονία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2017-01-01
EE,FOR,740.76,111.79,1.18,7.85,6.6,Εσθονία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2018-01-01
EE,FOR,822.89,127.2,0.98,6.34,6.5,Εσθονία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2019-01-01
EE,FOR,915.61,129.17,0.32,2.24,7.1,Εσθονία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2020-01-01
EE,FOR,839.92,109.57,0.33,2.53,7.7,Εσθονία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2021-01-01
EE,FOR,1008.52,155.07,0.71,4.59,6.5,Εσθονία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2022-01-01
EE,FOR,1035.94,160.96,0.9,5.76,6.4,Εσθονία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2023-01-01
EE,FOR,1091.23,153.87,0.9,6.36,7.1,Εσθονία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2024-01-01
EL,FOR,419.14,43.12,0.05,0.46,9.7,Ελλάδα,True,True,True,False,Ελλάδα,Εξωτερικό,2012-01-01
EL,FOR,575.35,41.39,0.05,0.7,13.9,Ελλάδα,True,True,True,False,Ελλάδα,Εξωτερικό,2013-01-01
EL,FOR,517.46,46.43,0.06,0.65,11.1,Ελλάδα,True,True,True,False,Ελλάδα,Εξωτερικό,2014-01-01
EL,FOR,501.83,48.56,0.06,0.59,10.3,Ελλάδα,True,True,True,False,Ελλάδα,Εξωτερικό,2015-01-01
EL,FOR,593.9,54.08,0.06,0.62,11.0,Ελλάδα,True,True,True,False,Ελλάδα,Εξωτερικό,2016-01-01
EL,FOR,580.06,62.2,0.06,0.54,9.3,Ελλάδα,True,True,True,False,Ελλάδα,Εξωτερικό,2017-01-01
EL,FOR,567.32,64.99,0.07,0.65,8.7,Ελλάδα,True,True,True,False,Ελλάδα,Εξωτερικό,2018-01-01
EL,FOR,610.62,67.13,0.08,0.72,9.1,Ελλάδα,True,True,True,False,Ελλάδα,Εξωτερικό,2019-01-01
EL,FOR,611.89,50.32,0.03,0.31,12.2,Ελλάδα,True,True,True,False,Ελλάδα,Εξωτερικό,2020-01-01
EL,FOR,595.78,54.86,0.03,0.36,10.9,Ελλάδα,True,True,True,False,Ελλάδα,Εξωτερικό,2021-01-01
EL,FOR,798.26,80.86,0.08,0.81,9.9,Ελλάδα,True,True,True,False,Ελλάδα,Εξωτερικό,2022-01-01
EL,FOR,824.35,89.38,0.09,0.82,9.2,Ελλάδα,True,True,True,False,Ελλάδα,Εξωτερικό,2023-01-01
EL,FOR,841.11,107.5,0.1,0.75,7.8,Ελλάδα,True,True,True,False,Ελλάδα,Εξωτερικό,2024-01-01
ES,FOR,664.9,71.75,0.2,1.82,9.3,Ισπανία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2012-01-01
ES,FOR,751.56,78.01,0.18,1.7,9.6,Ισπανία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2013-01-01
ES,FOR,735.9,79.53,0.19,1.73,9.3,Ισπανία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2014-01-01
ES,FOR,823.59,91.94,0.24,2.14,9.0,Ισπανία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2015-01-01
ES,FOR,857.49,96.48,0.25,2.24,8.9,Ισπανία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2016-01-01
ES,FOR,848.09,104.79,0.27,2.22,8.1,Ισπανία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2017-01-01
ES,FOR,850.23,108.63,0.31,2.42,7.8,Ισπανία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2018-01-01
ES,FOR,815.58,113.12,0.32,2.33,7.2,Ισπανία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2019-01-01
ES,FOR,681.51,82.0,0.08,0.69,8.3,Ισπανία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2020-01-01
ES,FOR,750.88,79.02,0.11,1.09,9.5,Ισπανία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2021-01-01
ES,FOR,937.94,108.49,0.26,2.24,8.6,Ισπανία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2022-01-01
ES,FOR,1011.4,121.19,0.29,2.45,8.3,Ισπανία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2023-01-01
ES,FOR,1035.09,125.84,0.34,2.76,8.2,Ισπανία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2024-01-01
EU27_2020,FOR,727.98,85.85,0.46,3.91,8.5,Ευρωπαϊκή Ένωση (27),False,False,False,True,ΕΕ27,Εξωτερικό,2012-01-01
EU27_2020,FOR,745.43,87.13,0.48,4.1,8.6,Ευρωπαϊκή Ένωση (27),False,False,False,True,ΕΕ27,Εξωτερικό,2013-01-01
EU27_2020,FOR,723.56,84.31,0.48,4.14,8.6,Ευρωπαϊκή Ένωση (27),False,False,False,True,ΕΕ27,Εξωτερικό,2014-01-01
EU27_2020,FOR,719.48,86.1,0.48,4.04,8.4,Ευρωπαϊκή Ένωση (27),False,False,False,True,ΕΕ27,Εξωτερικό,2015-01-01
EU27_2020,FOR,731.48,88.26,0.51,4.21,8.3,Ευρωπαϊκή Ένωση (27),False,False,False,True,ΕΕ27,Εξωτερικό,2016-01-01
EU27_2020,FOR,857.49,102.75,0.55,4.62,8.3,Ευρωπαϊκή Ένωση (27),False,False,False,True,ΕΕ27,Εξωτερικό,2017-01-01
EU27_2020,FOR,896.75,109.99,0.61,4.96,8.2,Ευρωπαϊκή Ένωση (27),False,False,False,True,ΕΕ27,Εξωτερικό,2018-01-01
EU27_2020,FOR,859.51,104.97,0.61,5.02,8.2,Ευρωπαϊκή Ένωση (27),False,False,False,True,ΕΕ27,Εξωτερικό,2019-01-01
EU27_2020,FOR,721.92,82.74,0.21,1.79,8.7,Ευρωπαϊκή Ένωση (27),False,False,False,True,ΕΕ27,Εξωτερικό,2020-01-01
EU27_2020,FOR,816.92,91.78,0.27,2.43,8.9,Ευρωπαϊκή Ένωση (27),False,False,False,True,ΕΕ27,Εξωτερικό,2021-01-01
EU27_2020,FOR,946.44,112.16,0.54,4.58,8.4,Ευρωπαϊκή Ένωση (27),False,False,False,True,ΕΕ27,Εξωτερικό,2022-01-01
EU27_2020,FOR,994.97,122.4,0.62,5.08,8.1,Ευρωπαϊκή Ένωση (27),False,False,False,True,ΕΕ27,Εξωτερικό,2023-01-01
EU27_2020,FOR,1036.38,127.79,0.69,5.56,8.1,Ευρωπαϊκή Ένωση (27),False,False,False,True,ΕΕ27,Εξωτερικό,2024-01-01
FI,FOR,824.25,133.12,1.32,8.15,6.2,Φινλανδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2012-01-01
FI,FOR,819.92,133.61,1.29,7.92,6.1,Φινλανδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2013-01-01
FI,FOR,833.37,139.53,1.29,7.72,6.0,Φινλανδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2014-01-01
FI,FOR,804.07,137.65,1.32,7.74,5.8,Φινλανδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2015-01-01
FI,FOR,806.16,138.58,1.32,7.7,5.8,Φινλανδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2016-01-01
FI,FOR,820.13,131.94,1.38,8.59,6.2,Φινλανδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2017-01-01
FI,FOR,859.7,134.51,1.34,8.59,6.4,Φινλανδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2018-01-01
FI,FOR,838.57,114.18,1.33,9.78,7.3,Φινλανδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2019-01-01
FI,FOR,967.17,77.16,0.35,4.44,12.5,Φινλανδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2020-01-01
FI,FOR,824.99,79.56,0.27,2.83,10.4,Φινλανδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2021-01-01
FI,FOR,977.55,116.92,0.94,7.83,8.4,Φινλανδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2022-01-01
FI,FOR,1049.88,126.3,1.09,9.1,8.3,Φινλανδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2023-01-01
FI,FOR,1099.35,127.85,1.1,9.44,8.6,Φινλανδία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2024-01-01
FR,FOR,963.46,106.62,0.33,2.99,9.0,Γαλλία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2012-01-01
FR,FOR,981.98,106.71,0.34,3.12,9.2,Γαλλία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2013-01-01
FR,FOR,982.71,107.64,0.36,3.33,9.1,Γαλλία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2014-01-01
FR,FOR,954.0,107.3,0.32,2.83,8.9,Γαλλία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2015-01-01
FR,FOR,1011.54,112.68,0.31,2.82,9.0,Γαλλία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2016-01-01
FR,FOR,1020.5,122.62,0.37,3.04,8.3,Γαλλία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2017-01-01
FR,FOR,1004.69,123.9,0.39,3.17,8.1,Γαλλία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2018-01-01
FR,FOR,1024.91,123.62,0.38,3.19,8.3,Γαλλία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2019-01-01
FR,FOR,873.37,114.26,0.14,1.04,7.6,Γαλλία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2020-01-01
FR,FOR,926.97,115.56,0.16,1.3,8.0,Γαλλία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2021-01-01
FR,FOR,1024.2,137.73,0.34,2.54,7.4,Γαλλία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2022-01-01
FR,FOR,1100.16,148.99,0.42,3.13,7.4,Γαλλία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2023-01-01
FR,FOR,1108.11,151.86,0.43,3.16,7.3,Γαλλία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2024-01-01
HR,FOR,324.68,53.34,0.51,3.1,6.1,Κροατία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2012-01-01
HR,FOR,359.93,50.37,0.56,3.98,7.1,Κροατία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2013-01-01
HR,FOR,360.37,56.76,0.48,3.06,6.3,Κροατία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2014-01-01
HR,FOR,396.9,53.14,0.5,3.71,7.5,Κροατία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2015-01-01
HR,FOR,361.84,69.74,0.3,1.53,5.2,Κροατία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2016-01-01
HR,FOR,399.11,64.81,0.37,2.29,6.2,Κροατία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2017-01-01
HR,FOR,413.89,74.53,0.39,2.17,5.6,Κροατία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2018-01-01
HR,FOR,365.73,72.42,0.46,2.33,5.1,Κροατία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2019-01-01
HR,FOR,449.25,51.43,0.11,0.96,8.7,Κροατία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2020-01-01
HR,FOR,397.14,43.84,0.14,1.25,9.1,Κροατία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2021-01-01
HR,FOR,420.76,81.44,0.3,1.53,5.2,Κροατία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2022-01-01
HR,FOR,468.99,85.84,0.45,2.45,5.5,Κροατία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2023-01-01
HR,FOR,548.98,104.6,0.49,2.55,5.2,Κροατία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2024-01-01
HU,FOR,286.46,48.73,0.36,2.11,5.9,Ουγγαρία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2012-01-01
HU,FOR,286.04,48.49,0.37,2.21,5.9,Ουγγαρία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2013-01-01
HU,FOR,310.53,54.13,0.44,2.51,5.7,Ουγγαρία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2014-01-01
HU,FOR,283.88,53.61,0.51,2.69,5.3,Ουγγαρία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2015-01-01
HU,FOR,283.28,56.68,0.57,2.87,5.0,Ουγγαρία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2016-01-01
HU,FOR,294.79,61.06,0.62,3.0,4.8,Ουγγαρία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2017-01-01
HU,FOR,272.35,58.48,0.71,3.3,4.7,Ουγγαρία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2018-01-01
HU,FOR,270.12,51.54,0.75,3.93,5.2,Ουγγαρία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2019-01-01
HU,FOR,223.65,47.3,0.24,1.12,4.7,Ουγγαρία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2020-01-01
HU,FOR,267.62,51.0,0.26,1.37,5.2,Ουγγαρία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2021-01-01
HU,FOR,330.93,62.73,0.51,2.69,5.3,Ουγγαρία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2022-01-01
HU,FOR,490.84,87.91,0.58,3.27,5.6,Ουγγαρία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2023-01-01
HU,FOR,474.41,89.25,0.64,3.38,5.3,Ουγγαρία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2024-01-01
IE,FOR,789.36,95.52,1.09,9.0,8.3,Ιρλανδία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2012-01-01
IE,FOR,782.74,95.04,1.07,8.8,8.2,Ιρλανδία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2013-01-01
IE,FOR,816.38,99.07,1.06,8.71,8.2,Ιρλανδία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2014-01-01
IE,FOR,829.44,106.03,1.11,8.65,7.8,Ιρλανδία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2015-01-01
IE,FOR,822.36,106.1,1.17,9.08,7.8,Ιρλανδία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2016-01-01
IE,FOR,816.24,112.49,1.29,9.36,7.3,Ιρλανδία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2017-01-01
IE,FOR,830.73,114.43,1.32,9.62,7.3,Ιρλανδία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2018-01-01
IE,FOR,866.02,118.49,1.43,10.45,7.3,Ιρλανδία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2019-01-01
IE,FOR,772.3,115.78,0.36,2.39,6.7,Ιρλανδία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2020-01-01
IE,FOR,757.33,105.05,0.36,2.6,7.2,Ιρλανδία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2021-01-01
IE,FOR,912.75,132.59,1.34,9.2,6.9,Ιρλανδία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2022-01-01
IE,FOR,952.91,149.76,1.58,10.07,6.4,Ιρλανδία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2023-01-01
IE,FOR,878.07,146.15,1.99,11.93,6.0,Ιρλανδία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2024-01-01
IT,FOR,753.06,97.62,0.2,1.54,7.7,Ιταλία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2012-01-01
IT,FOR,821.68,94.14,0.16,1.44,8.7,Ιταλία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2013-01-01
IT,FOR,626.79,76.21,0.16,1.32,8.2,Ιταλία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2014-01-01
IT,FOR,621.75,67.69,0.14,1.3,9.2,Ιταλία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2015-01-01
IT,FOR,643.28,86.41,0.15,1.09,7.4,Ιταλία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2016-01-01
IT,FOR,709.4,102.17,0.17,1.15,6.9,Ιταλία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2017-01-01
IT,FOR,723.39,93.26,0.2,1.55,7.8,Ιταλία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2018-01-01
IT,FOR,704.11,91.29,0.21,1.65,7.7,Ιταλία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2019-01-01
IT,FOR,626.21,72.55,0.05,0.41,8.6,Ιταλία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2020-01-01
IT,FOR,690.83,69.13,0.06,0.6,10.0,Ιταλία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2021-01-01
IT,FOR,747.05,88.94,0.15,1.22,8.4,Ιταλία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2022-01-01
IT,FOR,880.59,115.01,0.15,1.12,7.7,Ιταλία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2023-01-01
IT,FOR,896.59,120.01,0.15,1.14,7.5,Ιταλία,True,True,False,False,Υπόλοιπες,Εξωτερικό,2024-01-01
LT,FOR,425.1,53.33,0.46,3.7,8.0,Λιθουανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2012-01-01
LT,FOR,443.16,52.83,0.48,4.04,8.4,Λιθουανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2013-01-01
LT,FOR,429.6,59.11,0.48,3.52,7.3,Λιθουανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2014-01-01
LT,FOR,425.77,58.71,0.51,3.67,7.3,Λιθουανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2015-01-01
LT,FOR,438.5,62.14,0.54,3.78,7.1,Λιθουανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2016-01-01
LT,FOR,441.23,63.23,0.56,3.89,7.0,Λιθουανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2017-01-01
LT,FOR,440.15,64.48,0.62,4.26,6.8,Λιθουανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2018-01-01
LT,FOR,434.71,65.36,0.66,4.36,6.7,Λιθουανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2019-01-01
LT,FOR,486.33,69.12,0.18,1.27,7.0,Λιθουανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2020-01-01
LT,FOR,471.48,70.49,0.22,1.47,6.7,Λιθουανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2021-01-01
LT,FOR,475.69,67.98,0.52,3.66,7.0,Λιθουανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2022-01-01
LT,FOR,475.43,67.26,0.58,4.07,7.1,Λιθουανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2023-01-01
LT,FOR,487.41,67.99,0.61,4.34,7.2,Λιθουανία,True,False,False,False,Υπόλοιπες,Εξωτερικό,2024-01-01
LU,FOR,733.55,97.9,2.47,18.51,7.5,Λουξεμβούργο,True,False,False,False,Υπόλοιπες,Εξωτερικό,2012-01-01
LU,FOR,725.87,101.4,2.49,17.81,7.2,Λουξεμβούργο,True,False,False,False,Υπόλοιπες,Εξωτερικό,2013-01-01
LU,FOR,761.36,112.45,2.72,18.44,6.8,Λουξεμβούργο,True,False,False,False,Υπόλοιπες,Εξωτερικό,2014-01-01
LU,FOR,747.6,107.2,2.55,17.77,7.0,Λουξεμβούργο,True,False,False,False,Υπόλοιπες,Εξωτερικό,2015-01-01
LU,FOR,770.58,105.97,2.39,17.41,7.3,Λουξεμβούργο,True,False,False,False,Υπόλοιπες,Εξωτερικό,2016-01-01
LU,FOR,752.21,99.18,3.26,24.71,7.6,Λουξεμβούργο,True,False,False,False,Υπόλοιπες,Εξωτερικό,2017-01-01
LU,FOR,786.83,112.07,3.35,23.49,7.0,Λουξεμβούργο,True,False,False,False,Υπόλοιπες,Εξωτερικό,2018-01-01
LU,FOR,928.14,134.98,3.3,22.66,6.9,Λουξεμβούργο,True,False,False,False,Υπόλοιπες,Εξωτερικό,2019-01-01
LU,FOR,797.89,97.31,1.99,16.29,8.2,Λουξεμβούργο,True,False,False,False,Υπόλοιπες,Εξωτερικό,2020-01-01
LU,FOR,947.67,116.55,2.56,20.79,8.1,Λουξεμβούργο,True,False,False,False,Υπόλοιπες,Εξωτερικό,2021-01-01
LU,FOR,1281.97,165.74,3.84,29.67,7.7,Λουξεμβούργο,True,False,False,False,Υπόλοιπες,Εξωτερικό,2022-01-01
